CustomerID,Usia,Jenis Kelamin,Masa Tenure,Frekuensi Penggunaan,Panggilan Dukungan,Keterlambatan Pembayaran,Tipe Langganan,Lama Kontrak,Total Pengeluaran,Interaksi Terakhir
5125,47,Male,19.0,16.0,10.0,13.0,Premium,Quarterly,832.0,8.0
5126,36,Female,42.0,29.0,8.0,23.0,Premium,Monthly,751.0,29.0
5127,46,Female,11.0,10.0,4.0,24.0,Standard,Monthly,311.0,8.0
5128,21,Male,11.0,23.0,8.0,14.0,Standard,Annual,125.0,29.0
5129,32,Female,9.0,7.0,6.0,23.0,Standard,Monthly,375.0,10.0
5130,48,Female,24.0,6.0,9.0,30.0,Premium,Monthly,323.0,21.0
5131,22,Female,48.0,3.0,1.0,0.0,Standard,Monthly,832.0,15.0
5132,20,Female,11.0,16.0,7.0,12.0,Standard,Quarterly,785.0,4.0
5133,23,Female,6.0,18.0,8.0,23.0,Basic,Monthly,349.0,15.0
5134,26,Male,55.0,25.0,8.0,11.0,Standard,Quarterly,823.0,10.0
5135,63,Male,25.0,20.0,1.0,28.0,Premium,Quarterly,851.0,3.0
5136,52,Male,26.0,20.0,8.0,29.0,Standard,Monthly,229.0,14.0
5137,42,Female,13.0,5.0,0.0,17.0,Standard,Annual,493.0,15.0
5138,54,Male,4.0,27.0,7.0,28.0,Standard,Quarterly,199.0,18.0
5139,34,Female,12.0,30.0,7.0,29.0,Standard,Quarterly,341.0,17.0
5140,43,Male,37.0,27.0,3.0,21.0,Standard,Quarterly,584.0,23.0
5141,46,Male,40.0,30.0,5.0,19.0,Basic,Monthly,714.0,7.0
5142,35,Male,45.0,30.0,4.0,14.0,Premium,Monthly,421.0,25.0
5143,26,Male,16.0,14.0,2.0,15.0,Premium,Monthly,198.0,9.0
5144,61,Male,21.0,26.0,6.0,9.0,Basic,Annual,685.0,11.0
5145,26,Male,38.0,29.0,8.0,23.0,Premium,Monthly,510.0,21.0
5146,59,Male,55.0,2.0,1.0,28.0,Standard,Quarterly,360.0,29.0
5147,45,Female,33.0,2.0,9.0,29.0,Basic,Monthly,857.0,29.0
5148,23,Female,50.0,20.0,2.0,14.0,Basic,Monthly,208.0,23.0
5149,38,Female,14.0,16.0,0.0,12.0,Premium,Annual,491.0,28.0
5150,64,Male,42.0,2.0,0.0,6.0,Standard,Annual,298.0,5.0
5151,26,Female,57.0,26.0,1.0,21.0,Premium,Annual,479.0,12.0
5152,57,Male,33.0,15.0,8.0,8.0,Basic,Quarterly,627.0,14.0
5153,42,Female,33.0,11.0,7.0,18.0,Premium,Monthly,788.0,12.0
5154,56,Male,54.0,16.0,1.0,27.0,Premium,Annual,628.0,12.0
5155,61,Male,46.0,14.0,2.0,13.0,Basic,Annual,885.0,13.0
5156,22,Female,59.0,16.0,10.0,7.0,Basic,Monthly,664.0,27.0
5157,59,Female,5.0,30.0,7.0,23.0,Basic,Annual,524.0,29.0
5158,59,Male,36.0,28.0,6.0,14.0,Standard,Annual,129.0,22.0
5159,64,Female,33.0,4.0,2.0,14.0,Premium,Annual,175.0,2.0
5160,30,Male,31.0,7.0,7.0,0.0,Premium,Annual,585.0,19.0
5161,51,Female,33.0,28.0,7.0,17.0,Premium,Annual,260.0,18.0
5162,63,Female,5.0,21.0,2.0,21.0,Premium,Monthly,359.0,18.0
5163,52,Male,16.0,14.0,9.0,18.0,Basic,Annual,379.0,20.0
5164,34,Female,6.0,16.0,8.0,28.0,Standard,Quarterly,721.0,21.0
5165,48,Female,2.0,2.0,9.0,13.0,Standard,Annual,663.0,5.0
5166,38,Male,40.0,23.0,10.0,25.0,Basic,Annual,150.0,5.0
5167,64,Female,55.0,16.0,6.0,7.0,Premium,Quarterly,585.0,9.0
5168,35,Female,31.0,3.0,5.0,2.0,Premium,Quarterly,698.0,2.0
5169,37,Male,37.0,10.0,8.0,2.0,Basic,Monthly,709.0,23.0
5170,61,Male,48.0,26.0,6.0,3.0,Standard,Quarterly,269.0,13.0
5171,33,Male,41.0,2.0,9.0,28.0,Standard,Quarterly,359.0,5.0
5172,56,Male,38.0,22.0,2.0,15.0,Premium,Monthly,531.0,12.0
5173,22,Female,20.0,26.0,1.0,21.0,Basic,Quarterly,443.0,13.0
5174,50,Female,9.0,19.0,4.0,2.0,Premium,Quarterly,172.0,26.0
5175,33,Female,38.0,16.0,0.0,27.0,Standard,Quarterly,498.0,4.0
5176,55,Female,21.0,3.0,7.0,29.0,Basic,Monthly,200.0,10.0
5177,36,Male,58.0,28.0,7.0,24.0,Basic,Monthly,981.0,13.0
5178,24,Female,48.0,20.0,3.0,1.0,Standard,Quarterly,566.0,23.0
5179,55,Female,45.0,9.0,10.0,15.0,Premium,Annual,379.0,1.0
5180,19,Female,19.0,12.0,8.0,18.0,Premium,Monthly,955.0,29.0
5181,47,Male,46.0,16.0,5.0,20.0,Premium,Quarterly,844.0,8.0
5182,54,Male,46.0,16.0,6.0,15.0,Basic,Annual,109.0,24.0
5183,52,Male,32.0,30.0,1.0,15.0,Basic,Annual,476.0,30.0
5184,65,Female,6.0,21.0,0.0,12.0,Premium,Quarterly,199.0,7.0
5185,50,Female,56.0,6.0,7.0,30.0,Premium,Monthly,197.0,9.0
5186,36,Female,32.0,24.0,10.0,19.0,Premium,Annual,717.0,28.0
5187,55,Male,56.0,19.0,7.0,7.0,Basic,Monthly,143.0,1.0
5188,50,Female,53.0,10.0,6.0,24.0,Basic,Quarterly,815.0,13.0
5189,50,Male,27.0,23.0,9.0,0.0,Premium,Monthly,497.0,20.0
5190,51,Female,18.0,26.0,10.0,21.0,Basic,Quarterly,325.0,5.0
5191,60,Male,16.0,12.0,1.0,27.0,Premium,Quarterly,358.0,28.0
5192,60,Male,10.0,27.0,2.0,0.0,Standard,Quarterly,483.0,18.0
5193,42,Female,16.0,27.0,7.0,29.0,Standard,Monthly,875.0,23.0
5194,19,Male,18.0,20.0,10.0,10.0,Basic,Annual,982.0,19.0
5195,65,Male,21.0,8.0,3.0,19.0,Premium,Quarterly,339.0,15.0
5196,36,Female,4.0,20.0,4.0,12.0,Premium,Annual,456.0,18.0
5197,61,Female,28.0,12.0,0.0,18.0,Premium,Annual,955.0,13.0
5198,43,Male,11.0,15.0,4.0,1.0,Premium,Annual,316.0,19.0
5199,51,Female,13.0,25.0,2.0,2.0,Standard,Annual,846.0,27.0
5200,29,Female,20.0,5.0,1.0,30.0,Standard,Monthly,796.0,10.0
5201,18,Male,37.0,19.0,3.0,16.0,Standard,Monthly,750.0,5.0
5202,35,Female,29.0,5.0,3.0,8.0,Basic,Monthly,183.0,18.0
5203,43,Female,41.0,10.0,5.0,10.0,Standard,Annual,325.0,26.0
5204,52,Male,25.0,1.0,8.0,10.0,Standard,Monthly,677.0,12.0
5205,23,Male,48.0,26.0,5.0,12.0,Premium,Quarterly,292.0,18.0
5206,53,Female,45.0,3.0,10.0,15.0,Standard,Annual,217.0,9.0
5207,23,Female,29.0,19.0,4.0,13.0,Premium,Quarterly,327.0,24.0
5208,23,Female,6.0,19.0,0.0,23.0,Standard,Annual,565.0,11.0
5209,41,Male,52.0,12.0,0.0,1.0,Standard,Quarterly,313.0,19.0
5210,54,Female,24.0,2.0,2.0,17.0,Standard,Quarterly,313.0,27.0
5211,21,Female,56.0,13.0,6.0,16.0,Standard,Annual,974.0,5.0
5212,65,Female,7.0,12.0,5.0,1.0,Premium,Annual,377.0,21.0
5213,22,Male,17.0,27.0,10.0,16.0,Basic,Annual,875.0,2.0
5214,30,Male,55.0,17.0,3.0,6.0,Basic,Quarterly,831.0,29.0
5215,50,Male,27.0,16.0,1.0,9.0,Standard,Annual,418.0,5.0
5216,53,Female,28.0,28.0,5.0,29.0,Standard,Monthly,132.0,2.0
5217,30,Male,1.0,25.0,0.0,18.0,Premium,Quarterly,204.0,27.0
5218,42,Female,33.0,29.0,2.0,2.0,Standard,Annual,551.0,29.0
5219,40,Male,47.0,28.0,2.0,21.0,Premium,Annual,574.0,28.0
5220,18,Female,18.0,5.0,2.0,11.0,Standard,Annual,295.0,30.0
5221,55,Male,10.0,14.0,4.0,30.0,Premium,Quarterly,442.0,16.0
5222,56,Female,10.0,7.0,0.0,21.0,Premium,Monthly,743.0,2.0
5223,32,Female,43.0,27.0,8.0,1.0,Premium,Quarterly,773.0,29.0
5224,50,Male,6.0,6.0,7.0,21.0,Standard,Quarterly,892.0,4.0
5225,57,Female,50.0,27.0,9.0,2.0,Basic,Annual,155.0,23.0
5226,30,Male,49.0,12.0,1.0,21.0,Standard,Monthly,147.0,13.0
5227,52,Female,9.0,14.0,10.0,16.0,Basic,Quarterly,351.0,17.0
5228,25,Female,11.0,9.0,8.0,0.0,Basic,Quarterly,355.0,22.0
5229,35,Female,1.0,24.0,10.0,17.0,Premium,Annual,959.0,4.0
5230,21,Male,53.0,9.0,3.0,12.0,Standard,Monthly,248.0,27.0
5231,51,Male,8.0,22.0,3.0,16.0,Basic,Annual,333.0,7.0
5232,42,Female,4.0,21.0,10.0,0.0,Premium,Annual,437.0,17.0
5233,34,Male,15.0,16.0,7.0,18.0,Basic,Quarterly,297.0,27.0
5234,32,Female,54.0,10.0,8.0,3.0,Standard,Quarterly,677.0,23.0
5235,46,Female,27.0,3.0,5.0,27.0,Standard,Quarterly,147.0,22.0
5236,30,Female,12.0,2.0,6.0,13.0,Basic,Monthly,791.0,20.0
5237,45,Male,47.0,12.0,9.0,9.0,Premium,Monthly,799.0,3.0
5238,30,Male,41.0,7.0,7.0,4.0,Basic,Monthly,186.0,1.0
5239,35,Female,44.0,7.0,1.0,18.0,Standard,Quarterly,173.0,29.0
5240,28,Male,49.0,14.0,3.0,14.0,Premium,Annual,401.0,9.0
5241,39,Male,2.0,19.0,6.0,24.0,Standard,Annual,622.0,11.0
5242,35,Male,42.0,14.0,6.0,24.0,Standard,Annual,766.0,1.0
5243,58,Female,45.0,22.0,8.0,23.0,Standard,Quarterly,162.0,19.0
5244,28,Female,26.0,30.0,10.0,2.0,Standard,Monthly,772.0,8.0
5245,20,Male,51.0,5.0,6.0,19.0,Basic,Annual,798.0,2.0
5246,31,Female,51.0,23.0,7.0,23.0,Premium,Monthly,189.0,25.0
5247,19,Male,56.0,4.0,4.0,29.0,Basic,Monthly,994.0,26.0
5248,49,Male,26.0,24.0,8.0,13.0,Basic,Quarterly,187.0,30.0
5249,54,Female,9.0,22.0,9.0,4.0,Standard,Quarterly,304.0,25.0
5250,57,Female,41.0,25.0,10.0,1.0,Premium,Monthly,392.0,17.0
5251,29,Male,32.0,19.0,7.0,30.0,Premium,Quarterly,553.0,22.0
5252,37,Male,59.0,14.0,2.0,4.0,Premium,Annual,222.0,10.0
5253,39,Male,41.0,1.0,2.0,8.0,Basic,Quarterly,143.0,18.0
5254,21,Male,53.0,29.0,3.0,6.0,Premium,Quarterly,176.0,11.0
5255,54,Female,58.0,28.0,0.0,22.0,Premium,Monthly,532.0,2.0
5256,26,Male,24.0,5.0,0.0,20.0,Standard,Annual,346.0,23.0
5257,62,Female,33.0,27.0,6.0,21.0,Standard,Annual,209.0,8.0
5258,44,Female,13.0,9.0,9.0,1.0,Basic,Annual,587.0,7.0
5259,47,Male,27.0,17.0,3.0,18.0,Basic,Monthly,781.0,13.0
5260,43,Female,21.0,4.0,5.0,5.0,Standard,Annual,171.0,21.0
5261,62,Male,40.0,13.0,8.0,10.0,Premium,Annual,262.0,21.0
5262,58,Male,48.0,2.0,7.0,25.0,Premium,Quarterly,108.0,11.0
5263,40,Female,29.0,29.0,9.0,30.0,Basic,Quarterly,189.0,20.0
5264,40,Male,53.0,26.0,8.0,11.0,Basic,Monthly,624.0,18.0
5265,60,Male,2.0,17.0,4.0,29.0,Standard,Annual,601.0,23.0
5266,49,Female,49.0,29.0,9.0,9.0,Standard,Monthly,574.0,10.0
5267,65,Female,41.0,5.0,5.0,20.0,Basic,Quarterly,153.0,10.0
5268,29,Female,41.0,30.0,2.0,22.0,Basic,Quarterly,199.0,6.0
5269,28,Female,38.0,28.0,0.0,3.0,Basic,Monthly,432.0,10.0
5270,21,Female,12.0,13.0,10.0,27.0,Basic,Quarterly,193.0,7.0
5271,21,Female,4.0,9.0,1.0,3.0,Standard,Monthly,928.0,7.0
5272,59,Female,55.0,23.0,5.0,6.0,Basic,Monthly,340.0,23.0
5273,29,Female,51.0,19.0,1.0,27.0,Premium,Monthly,584.0,2.0
5274,36,Female,48.0,9.0,2.0,14.0,Premium,Annual,326.0,15.0
5275,32,Female,8.0,24.0,1.0,17.0,Premium,Quarterly,664.0,9.0
5276,33,Female,9.0,19.0,3.0,2.0,Premium,Monthly,166.0,6.0
5277,26,Male,13.0,6.0,7.0,17.0,Premium,Monthly,361.0,6.0
5278,38,Female,58.0,1.0,5.0,7.0,Standard,Annual,638.0,26.0
5279,23,Female,47.0,7.0,1.0,30.0,Premium,Monthly,826.0,1.0
5280,48,Female,30.0,4.0,4.0,16.0,Premium,Quarterly,594.0,27.0
5281,46,Male,12.0,22.0,4.0,15.0,Premium,Quarterly,125.0,28.0
5282,53,Female,33.0,23.0,5.0,22.0,Premium,Annual,734.0,27.0
5283,44,Female,4.0,8.0,2.0,21.0,Standard,Monthly,520.0,5.0
5284,34,Male,50.0,5.0,8.0,3.0,Basic,Monthly,744.0,23.0
5285,59,Male,40.0,11.0,7.0,3.0,Premium,Annual,923.0,16.0
5286,33,Female,26.0,22.0,2.0,26.0,Premium,Monthly,761.0,19.0
5287,59,Male,34.0,25.0,9.0,24.0,Standard,Monthly,355.0,21.0
5288,43,Female,36.0,25.0,7.0,10.0,Standard,Monthly,696.0,7.0
5289,26,Male,21.0,30.0,10.0,29.0,Standard,Quarterly,668.0,17.0
5290,36,Female,42.0,16.0,9.0,9.0,Premium,Monthly,980.0,11.0
5291,21,Male,18.0,17.0,3.0,12.0,Basic,Monthly,934.0,1.0
5292,38,Female,40.0,7.0,6.0,20.0,Basic,Quarterly,841.0,23.0
5293,58,Male,49.0,15.0,7.0,11.0,Premium,Quarterly,586.0,27.0
5294,27,Male,17.0,14.0,3.0,30.0,Standard,Annual,658.0,9.0
5295,33,Female,47.0,6.0,6.0,9.0,Standard,Quarterly,870.0,18.0
5296,31,Female,49.0,15.0,6.0,16.0,Basic,Monthly,974.0,21.0
5297,50,Female,31.0,15.0,9.0,12.0,Standard,Annual,739.0,29.0
5298,43,Female,7.0,6.0,3.0,14.0,Standard,Quarterly,849.0,8.0
5299,25,Male,10.0,16.0,1.0,10.0,Basic,Monthly,274.0,28.0
5300,41,Female,46.0,20.0,6.0,9.0,Basic,Monthly,112.0,7.0
5301,50,Male,15.0,26.0,2.0,11.0,Standard,Quarterly,460.0,17.0
5302,65,Male,34.0,20.0,6.0,25.0,Basic,Quarterly,319.0,22.0
5303,49,Female,20.0,9.0,1.0,8.0,Standard,Quarterly,551.0,3.0
5304,41,Male,27.0,16.0,4.0,10.0,Standard,Monthly,616.0,19.0
5305,43,Female,6.0,12.0,4.0,1.0,Basic,Annual,601.0,28.0
5306,64,Female,57.0,15.0,8.0,14.0,Premium,Annual,751.0,11.0
5307,52,Female,10.0,19.0,9.0,15.0,Standard,Annual,550.0,18.0
5308,65,Female,23.0,22.0,8.0,7.0,Standard,Annual,353.0,2.0
5309,35,Male,60.0,11.0,9.0,27.0,Standard,Quarterly,365.0,4.0
5310,47,Male,8.0,23.0,0.0,26.0,Standard,Monthly,506.0,19.0
5311,46,Male,35.0,17.0,0.0,24.0,Standard,Monthly,820.0,19.0
5312,51,Male,9.0,21.0,9.0,27.0,Premium,Annual,469.0,11.0
5313,37,Male,24.0,30.0,6.0,7.0,Standard,Annual,874.0,27.0
5314,41,Male,42.0,30.0,9.0,19.0,Basic,Annual,526.0,14.0
5315,53,Male,15.0,28.0,6.0,17.0,Standard,Annual,412.0,16.0
5316,62,Male,59.0,28.0,10.0,22.0,Standard,Monthly,560.0,23.0
5317,54,Female,58.0,6.0,1.0,14.0,Standard,Annual,299.0,2.0
5318,31,Male,57.0,13.0,4.0,2.0,Standard,Annual,148.0,8.0
5319,50,Male,43.0,30.0,1.0,7.0,Premium,Quarterly,131.0,23.0
5320,63,Female,51.0,8.0,9.0,7.0,Premium,Quarterly,320.0,16.0
5321,57,Female,56.0,24.0,7.0,29.0,Basic,Quarterly,881.0,8.0
5322,48,Male,43.0,10.0,6.0,18.0,Standard,Annual,353.0,6.0
5323,46,Male,21.0,28.0,9.0,16.0,Standard,Quarterly,355.0,26.0
5324,47,Female,13.0,3.0,8.0,8.0,Standard,Annual,965.0,17.0
5325,26,Female,3.0,21.0,7.0,13.0,Premium,Quarterly,758.0,13.0
5326,20,Female,37.0,25.0,10.0,10.0,Premium,Monthly,244.0,30.0
5327,55,Female,35.0,18.0,7.0,4.0,Standard,Quarterly,852.0,15.0
5328,63,Male,11.0,2.0,8.0,16.0,Basic,Quarterly,408.0,16.0
5329,65,Female,31.0,28.0,6.0,11.0,Standard,Quarterly,246.0,16.0
5330,19,Female,40.0,27.0,9.0,4.0,Basic,Monthly,282.0,12.0
5331,28,Male,46.0,7.0,9.0,6.0,Standard,Monthly,779.0,25.0
5332,37,Female,10.0,15.0,7.0,1.0,Premium,Annual,835.0,4.0
5333,60,Female,6.0,20.0,2.0,26.0,Premium,Monthly,231.0,18.0
5334,50,Female,23.0,18.0,6.0,9.0,Basic,Annual,719.0,14.0
5335,61,Male,40.0,15.0,9.0,0.0,Basic,Quarterly,684.0,27.0
5336,29,Female,59.0,8.0,0.0,28.0,Premium,Quarterly,861.0,24.0
5337,62,Female,33.0,15.0,0.0,7.0,Premium,Quarterly,204.0,5.0
5338,54,Female,6.0,27.0,1.0,30.0,Premium,Monthly,344.0,6.0
5339,49,Female,20.0,26.0,6.0,0.0,Premium,Quarterly,837.0,15.0
5340,56,Female,40.0,15.0,4.0,24.0,Standard,Monthly,980.0,18.0
5341,26,Male,43.0,1.0,7.0,19.0,Standard,Monthly,826.0,18.0
5342,19,Male,39.0,30.0,0.0,22.0,Standard,Quarterly,563.0,4.0
5343,34,Female,48.0,3.0,10.0,24.0,Basic,Quarterly,555.0,29.0
5344,28,Male,35.0,6.0,8.0,30.0,Basic,Annual,462.0,15.0
5345,35,Female,6.0,8.0,0.0,12.0,Basic,Annual,992.0,19.0
5346,48,Male,38.0,20.0,7.0,14.0,Basic,Monthly,436.0,9.0
5347,61,Female,5.0,24.0,5.0,5.0,Premium,Monthly,615.0,27.0
5348,20,Female,53.0,3.0,4.0,11.0,Standard,Monthly,952.0,16.0
5349,25,Male,20.0,13.0,1.0,25.0,Basic,Annual,387.0,5.0
5350,47,Male,14.0,7.0,2.0,21.0,Standard,Quarterly,645.0,10.0
5351,65,Female,26.0,4.0,4.0,3.0,Basic,Quarterly,784.0,15.0
5352,38,Male,30.0,18.0,7.0,29.0,Standard,Quarterly,145.0,14.0
5353,47,Male,30.0,7.0,8.0,11.0,Standard,Monthly,122.0,9.0
5354,61,Male,29.0,18.0,4.0,16.0,Standard,Annual,916.0,20.0
5355,59,Female,36.0,30.0,9.0,10.0,Standard,Annual,536.0,25.0
5356,60,Male,36.0,12.0,3.0,30.0,Premium,Quarterly,917.0,15.0
5357,44,Female,12.0,4.0,4.0,10.0,Standard,Annual,841.0,8.0
5358,47,Female,50.0,27.0,3.0,24.0,Basic,Quarterly,389.0,25.0
5359,30,Male,47.0,29.0,8.0,9.0,Premium,Quarterly,512.0,16.0
5360,44,Male,32.0,24.0,4.0,3.0,Basic,Quarterly,144.0,14.0
5361,54,Male,26.0,3.0,3.0,23.0,Premium,Annual,821.0,24.0
5362,34,Male,18.0,14.0,3.0,30.0,Basic,Quarterly,190.0,21.0
5363,48,Male,8.0,22.0,8.0,19.0,Standard,Quarterly,409.0,7.0
5364,38,Female,37.0,29.0,5.0,3.0,Standard,Monthly,528.0,11.0
5365,21,Female,31.0,24.0,0.0,22.0,Basic,Monthly,386.0,26.0
5366,32,Male,8.0,2.0,6.0,11.0,Basic,Monthly,509.0,8.0
5367,61,Male,28.0,2.0,0.0,7.0,Standard,Monthly,578.0,13.0
5368,49,Female,46.0,4.0,3.0,2.0,Standard,Annual,106.0,18.0
5369,50,Male,41.0,6.0,4.0,23.0,Basic,Quarterly,163.0,24.0
5370,41,Male,6.0,9.0,6.0,26.0,Standard,Monthly,782.0,8.0
5371,38,Male,50.0,11.0,8.0,26.0,Standard,Annual,347.0,7.0
5372,34,Female,14.0,28.0,10.0,15.0,Premium,Quarterly,645.0,12.0
5373,18,Male,31.0,1.0,9.0,2.0,Premium,Monthly,321.0,20.0
5374,24,Male,10.0,9.0,0.0,30.0,Standard,Monthly,206.0,25.0
5375,42,Female,53.0,25.0,1.0,7.0,Standard,Annual,272.0,29.0
5376,31,Male,26.0,5.0,1.0,5.0,Standard,Annual,212.0,7.0
5377,35,Male,3.0,25.0,5.0,18.0,Standard,Quarterly,742.0,21.0
5378,24,Male,37.0,23.0,9.0,23.0,Premium,Monthly,164.0,27.0
5379,61,Female,23.0,15.0,2.0,2.0,Standard,Annual,476.0,3.0
5380,46,Male,60.0,30.0,6.0,27.0,Standard,Annual,121.0,11.0
5381,42,Female,10.0,29.0,3.0,7.0,Basic,Monthly,697.0,18.0
5382,39,Male,25.0,23.0,8.0,8.0,Premium,Quarterly,348.0,26.0
5383,20,Male,16.0,8.0,0.0,6.0,Basic,Monthly,329.0,27.0
5384,63,Female,4.0,23.0,5.0,26.0,Premium,Quarterly,148.0,18.0
5385,62,Female,30.0,17.0,10.0,11.0,Basic,Monthly,636.0,29.0
5386,24,Female,36.0,26.0,7.0,24.0,Premium,Quarterly,232.0,22.0
5387,51,Male,59.0,13.0,7.0,10.0,Standard,Quarterly,139.0,21.0
5388,39,Male,56.0,23.0,0.0,13.0,Basic,Monthly,181.0,1.0
5389,39,Female,36.0,7.0,1.0,23.0,Premium,Annual,556.0,24.0
5390,48,Female,18.0,3.0,3.0,26.0,Basic,Annual,298.0,1.0
5391,46,Female,8.0,10.0,9.0,29.0,Basic,Annual,998.0,5.0
5392,35,Female,31.0,3.0,8.0,11.0,Standard,Monthly,192.0,30.0
5393,28,Male,6.0,14.0,10.0,24.0,Basic,Quarterly,492.0,3.0
5394,36,Male,49.0,18.0,3.0,24.0,Premium,Quarterly,215.0,20.0
5395,49,Male,21.0,10.0,2.0,19.0,Premium,Annual,331.0,19.0
5396,25,Female,43.0,9.0,9.0,14.0,Basic,Monthly,734.0,23.0
5397,52,Male,35.0,10.0,3.0,28.0,Premium,Quarterly,659.0,5.0
5398,44,Male,13.0,21.0,7.0,11.0,Standard,Annual,236.0,29.0
5399,56,Female,25.0,22.0,8.0,12.0,Premium,Quarterly,404.0,24.0
5400,58,Male,54.0,2.0,2.0,2.0,Premium,Annual,963.0,13.0
5401,48,Male,27.0,20.0,9.0,8.0,Standard,Quarterly,226.0,1.0
5402,30,Male,52.0,24.0,6.0,18.0,Basic,Monthly,229.0,24.0
5403,44,Male,52.0,29.0,3.0,3.0,Premium,Annual,484.0,19.0
5404,25,Male,22.0,10.0,7.0,9.0,Basic,Annual,970.0,14.0
5405,58,Female,27.0,30.0,4.0,2.0,Basic,Annual,998.0,23.0
5406,41,Male,30.0,5.0,6.0,25.0,Standard,Annual,946.0,14.0
5407,23,Male,8.0,10.0,2.0,19.0,Standard,Quarterly,436.0,28.0
5408,50,Male,12.0,18.0,10.0,30.0,Basic,Annual,379.0,6.0
5409,18,Female,4.0,28.0,10.0,1.0,Premium,Quarterly,655.0,9.0
5410,60,Female,7.0,11.0,1.0,26.0,Premium,Quarterly,394.0,1.0
5411,27,Female,54.0,29.0,5.0,26.0,Basic,Monthly,241.0,30.0
5412,55,Male,50.0,26.0,5.0,24.0,Basic,Annual,927.0,24.0
5413,59,Male,23.0,1.0,9.0,28.0,Standard,Quarterly,788.0,5.0
5414,37,Male,31.0,10.0,8.0,4.0,Premium,Annual,233.0,4.0
5415,27,Female,50.0,20.0,7.0,3.0,Standard,Quarterly,115.0,19.0
5416,65,Female,21.0,15.0,2.0,7.0,Standard,Monthly,156.0,9.0
5417,27,Male,38.0,6.0,6.0,7.0,Premium,Monthly,447.0,26.0
5418,20,Female,2.0,15.0,8.0,25.0,Standard,Annual,555.0,3.0
5419,53,Male,2.0,5.0,7.0,4.0,Standard,Monthly,456.0,30.0
5420,21,Male,31.0,30.0,10.0,7.0,Premium,Annual,296.0,6.0
5421,40,Male,6.0,26.0,10.0,9.0,Premium,Quarterly,126.0,18.0
5422,28,Male,48.0,16.0,5.0,14.0,Premium,Monthly,226.0,23.0
5423,28,Female,55.0,24.0,10.0,18.0,Premium,Monthly,152.0,24.0
5424,53,Male,30.0,1.0,8.0,28.0,Standard,Monthly,821.0,27.0
5425,18,Male,48.0,24.0,7.0,4.0,Standard,Annual,444.0,13.0
5426,37,Male,54.0,27.0,4.0,10.0,Basic,Monthly,171.0,23.0
5427,19,Male,5.0,11.0,9.0,4.0,Standard,Quarterly,202.0,18.0
5428,28,Male,17.0,8.0,5.0,15.0,Premium,Quarterly,719.0,18.0
5429,58,Male,49.0,15.0,8.0,28.0,Basic,Monthly,764.0,10.0
5430,22,Female,59.0,29.0,2.0,20.0,Standard,Monthly,473.0,26.0
5431,55,Female,9.0,23.0,4.0,26.0,Basic,Quarterly,690.0,17.0
5432,32,Male,35.0,6.0,5.0,13.0,Premium,Annual,226.0,7.0
5433,29,Male,18.0,26.0,9.0,16.0,Premium,Monthly,994.0,20.0
5434,48,Male,12.0,9.0,1.0,25.0,Basic,Annual,957.0,25.0
5435,59,Male,20.0,8.0,4.0,18.0,Standard,Annual,793.0,9.0
5436,34,Male,2.0,14.0,10.0,2.0,Basic,Quarterly,396.0,8.0
5437,37,Male,52.0,2.0,8.0,28.0,Standard,Annual,811.0,5.0
5438,42,Male,52.0,27.0,2.0,18.0,Basic,Quarterly,888.0,10.0
5439,60,Male,36.0,15.0,2.0,7.0,Standard,Annual,641.0,29.0
5440,59,Male,16.0,13.0,10.0,14.0,Standard,Annual,597.0,13.0
5441,61,Female,12.0,27.0,9.0,13.0,Standard,Quarterly,347.0,8.0
5442,63,Female,36.0,6.0,3.0,29.0,Basic,Monthly,391.0,25.0
5443,32,Female,22.0,3.0,4.0,28.0,Basic,Quarterly,614.0,22.0
5444,21,Female,18.0,27.0,0.0,11.0,Basic,Annual,927.0,27.0
5445,40,Male,24.0,19.0,6.0,24.0,Premium,Annual,389.0,22.0
5446,30,Male,54.0,30.0,4.0,5.0,Premium,Monthly,696.0,11.0
5447,18,Female,20.0,20.0,10.0,15.0,Standard,Quarterly,310.0,28.0
5448,35,Female,11.0,12.0,5.0,2.0,Premium,Quarterly,263.0,15.0
5449,22,Female,30.0,2.0,6.0,25.0,Basic,Quarterly,574.0,23.0
5450,23,Male,43.0,24.0,8.0,24.0,Standard,Quarterly,196.0,1.0
5451,32,Male,42.0,23.0,5.0,7.0,Standard,Monthly,237.0,24.0
5452,18,Male,45.0,25.0,10.0,30.0,Basic,Annual,692.0,13.0
5453,35,Male,38.0,14.0,7.0,3.0,Standard,Annual,655.0,3.0
5454,62,Male,33.0,8.0,7.0,9.0,Premium,Quarterly,203.0,5.0
5455,32,Male,12.0,15.0,3.0,6.0,Basic,Annual,923.0,12.0
5456,44,Female,48.0,11.0,1.0,19.0,Premium,Quarterly,951.0,26.0
5457,60,Female,57.0,25.0,4.0,23.0,Premium,Annual,240.0,26.0
5458,59,Female,33.0,23.0,6.0,22.0,Basic,Quarterly,269.0,12.0
5459,40,Female,11.0,13.0,4.0,24.0,Standard,Monthly,667.0,3.0
5460,54,Female,31.0,24.0,1.0,27.0,Premium,Monthly,199.0,13.0
5461,53,Male,4.0,18.0,9.0,10.0,Basic,Quarterly,497.0,27.0
5462,58,Female,12.0,29.0,3.0,7.0,Premium,Annual,955.0,4.0
